,"Emissions quantity, tonnes","Total population, thousands",Population density,GDP per capita,WMG,clusters
1166,-0.13153658990889175,-0.48949941461394414,0.9322538503937946,0.4106627745779387,0.7535622989773967,3
1167,-0.46916143584122355,-0.5195940482159982,-0.1755329241262835,0.4281901190310849,-1.1287628349379493,0
1168,-0.41959768070147657,-0.5195940482159982,-0.1755329241262835,0.4281901190310849,-1.1287628349379493,0
1169,-0.3167987811523718,-0.5195940482159982,-0.1755329241262835,0.4281901190310849,-1.1287628349379493,0
1170,-0.4673943653049155,-0.43776811633067475,-0.18229009736693683,-0.4384666634859779,-0.25927821182142363,0
1171,-0.3701197056848514,-0.43776811633067475,-0.18229009736693683,-0.4384666634859779,-0.25927821182142363,0
1172,-0.16836485610249624,-0.43776811633067475,-0.18229009736693683,-0.4384666634859779,-0.25927821182142363,0
1173,-0.4401162861521991,-0.26031936638018793,-0.19289531775676644,-0.4210849756349354,1.286472229274622,3
1174,0.3936665105912074,-0.26031936638018793,-0.19289531775676644,-0.4210849756349354,1.286472229274622,3
1175,2.12299379272568,-0.26031936638018793,-0.19289531775676644,-0.4210849756349354,1.286472229274622,2
1176,-0.46962655473103926,-0.519931242990251,-0.21134649280920678,-0.47463805300839873,-0.5989693369816433,0
1177,-0.43262100961631644,-0.519931242990251,-0.21134649280920678,-0.47463805300839873,-0.5989693369816433,0
1178,-0.35586876789689137,-0.519931242990251,-0.21134649280920678,-0.47463805300839873,-0.5989693369816433,0
1181,-0.4689574697706896,-0.1956060692881893,-0.21519698665820766,-0.5814043423504167,-0.15955237691200122,0
1182,-0.4138866307265263,-0.1956060692881893,-0.21519698665820766,-0.5814043423504167,-0.15955237691200122,0
1186,-0.4603794574585146,0.4385168032585465,-0.20500770523856401,-0.6311217958684824,-0.8295853302096823,0
1187,-0.17370228598562734,0.4385168032585465,-0.20500770523856401,-0.6311217958684824,-0.8295853302096823,0
1188,0.42088740299517596,0.4385168032585465,-0.20500770523856401,-0.6311217958684824,-0.8295853302096823,0
1192,-0.4643485990666059,-0.4508063142684461,-0.15820356094343294,-0.41982261841670326,-0.7111609012547434,0
1193,-0.28483825101218285,-0.4508063142684461,-0.15820356094343294,-0.41982261841670326,-0.7111609012547434,0
1194,-0.43325387630245915,-0.2678500496718317,-0.14128157328138216,1.3717050352582043,0.22376880102109065,3
1195,0.5858139863839266,-0.2678500496718317,-0.14128157328138216,1.3717050352582043,0.22376880102109065,1
1196,2.6994362201038378,-0.2678500496718317,-0.14128157328138216,1.3717050352582043,0.22376880102109065,2
1197,-0.4311570288483719,0.7412334118439139,-0.2120162768861974,-0.20789226235580807,0.1926044776118962,3
1198,0.6445257150983685,0.7412334118439139,-0.2120162768861974,-0.20789226235580807,0.1926044776118962,3
1199,2.875571406247164,0.7412334118439139,-0.2120162768861974,-0.20789226235580807,0.1926044776118962,2
1200,-0.4689574697706896,-0.45260468639779383,-0.16195985684918585,-0.48925226541947076,0.03989929290684333,3
1201,-0.4138866307265263,-0.45260468639779383,-0.16195985684918585,-0.48925226541947076,0.03989929290684333,3
1202,-0.29966563122752105,-0.45260468639779383,-0.16195985684918585,-0.48925226541947076,0.03989929290684333,3
1206,-0.470749321231455,-0.5283892119110897,-0.0923451300890919,0.009815805588534187,0.8127745134548661,3
1207,-0.46405847162795855,-0.5283892119110897,-0.0923451300890919,0.009815805588534187,0.8127745134548661,3
1208,-0.45018115393181773,-0.5283892119110897,-0.0923451300890919,0.009815805588534187,0.8127745134548661,3
1209,-0.401991786986977,0.19736634053881916,-0.21987263002306276,2.518508015821399,1.0215754802964692,1
1210,1.461152487217425,0.19736634053881916,-0.21987263002306276,2.518508015821399,1.0215754802964692,1
1211,5.325451722604333,0.19736634053881916,-0.21987263002306276,2.518508015821399,1.0215754802964692,2
1212,-0.4622475579176105,-0.2802981567546608,-0.15580090171565286,1.883687991652738,1.2833557969337028,1
1213,-0.226009098840312,-0.2802981567546608,-0.15580090171565286,1.883687991652738,1.2833557969337028,1
1214,0.26396696443112194,-0.2802981567546608,-0.15580090171565286,1.883687991652738,1.2833557969337028,1
1215,-0.45799667626068824,-0.24123976207038894,-0.14561957207043924,-0.4732300391880629,-0.1689016739347596,0
1216,-0.10698441244648874,-0.24123976207038894,-0.14561957207043924,-0.4732300391880629,-0.1689016739347596,0
1217,0.6210410236125917,-0.24123976207038894,-0.14561957207043924,-0.4732300391880629,-0.1689016739347596,0
1218,-0.4699792063483175,-0.1783248371077381,0.07391179304379707,-0.7153113118844256,-1.0446191617331242,0
1219,-0.44249525490010894,-0.1783248371077381,0.07391179304379707,-0.7153113118844256,-1.0446191617331242,0
1220,-0.38549150374826896,-0.1783248371077381,0.07391179304379707,-0.7153113118844256,-1.0446191617331242,0
1221,-0.46527845560124564,-0.20473842775753345,0.012637254310887767,1.7538108547769318,0.9904111568872747,1
1222,-0.3108742339820963,-0.20473842775753345,0.012637254310887767,1.7538108547769318,0.9904111568872747,1
1223,0.009371559005769003,-0.20473842775753345,0.012637254310887767,1.7538108547769318,0.9904111568872747,1
1224,-0.4684618512815417,-0.1658205308958669,-0.1514335425287003,-0.6643315011481278,-0.20318242968487354,0
1225,-0.4000093130303855,-0.1658205308958669,-0.1514335425287003,-0.6643315011481278,-0.20318242968487354,0
1226,-0.4657550118408109,0.08999790450385317,-0.1725271533917338,-0.6870053788756051,-0.6083186340044017,0
1227,-0.32421780868992406,0.08999790450385317,-0.1725271533917338,-0.6870053788756051,-0.6083186340044017,0
1228,-0.030659165117714163,0.08999790450385317,-0.1725271533917338,-0.6870053788756051,-0.6083186340044017,0
1229,-0.43516010126072024,4.2278273776169,0.5738765519568801,-0.6114581545844818,-0.8015374391414073,4
1230,0.5324396875526157,4.2278273776169,0.5738765519568801,-0.6114581545844818,-0.8015374391414073,4
1231,-0.4460255835228085,-0.3375369696840577,-0.18307976973533402,-0.1376857801418208,0.7036993815226854,3
1232,0.22820618421414363,-0.3375369696840577,-0.18307976973533402,-0.1376857801418208,0.7036993815226854,3
1233,1.6266128135944888,-0.3375369696840577,-0.18307976973533402,-0.1376857801418208,0.7036993815226854,2
1234,-0.4669559335645154,-0.489892808517239,0.9211580666891281,0.5592810609244221,0.8158909457957856,3
1235,-0.46916143584122355,-0.5195659486514772,-0.1753696069129899,0.6037548767667543,-0.0006143275251093923,3
1236,-0.41959768070147657,-0.5195659486514772,-0.1753696069129899,0.6037548767667543,-0.0006143275251093923,3
1237,-0.3167987811523718,-0.5195659486514772,-0.1753696069129899,0.6037548767667543,-0.0006143275251093923,3
1238,-0.4673943653049155,-0.4391168954276856,-0.1828571200512933,-0.38355412449287996,-0.1657852415938402,0
1239,-0.3701197056848514,-0.4391168954276856,-0.1828571200512933,-0.38355412449287996,-0.1657852415938402,0
1243,-0.4689574697706896,-0.19158783156167788,-0.21511563388903895,-0.5679553827561743,0.42945333552177417,3
1244,-0.4138866307265263,-0.19158783156167788,-0.21511563388903895,-0.5679553827561743,0.42945333552177417,3
1245,-0.29966563122752105,-0.19158783156167788,-0.21511563388903895,-0.5679553827561743,0.42945333552177417,3
1246,-0.4703570201350449,-0.518498165199677,-0.1746814725873146,0.7965071135506614,0.7317472725909606,3
1247,-0.45307404092847475,-0.518498165199677,-0.1746814725873146,0.7965071135506614,0.7317472725909606,3
1248,-0.4172278618333664,-0.518498165199677,-0.1746814725873146,0.7965071135506614,0.7317472725909606,3
1249,-0.4702937334664306,-0.5091691097786853,-0.20955000346297714,-0.5816956555546241,0.22376880102109065,3
1250,-0.4513020142072753,-0.5091691097786853,-0.20955000346297714,-0.5816956555546241,0.22376880102109065,3
1251,-0.41191178166976783,-0.5091691097786853,-0.20955000346297714,-0.5816956555546241,0.22376880102109065,3
1252,-0.46890028302194176,-0.45828079843104774,-0.21914290180036886,-0.39996476832989775,-0.27797680586694024,0
1253,-0.412285401761587,-0.45828079843104774,-0.21914290180036886,-0.39996476832989775,-0.27797680586694024,0
1254,-0.2948619443327031,-0.45828079843104774,-0.21914290180036886,-0.39996476832989775,-0.27797680586694024,0
1255,-0.46959414890674883,-0.37766314782012983,-0.21657814870920752,-0.707979929578539,-1.0228041353466881,0
1256,-0.43171364653618416,-0.37766314782012983,-0.21657814870920752,-0.707979929578539,-1.0228041353466881,0
1257,-0.3531466786564945,-0.37766314782012983,-0.21657814870920752,-0.707979929578539,-1.0228041353466881,0
1258,-0.36767973773827717,0.5411364128894536,-0.21936983320910267,1.7997897888410024,0.7255144079091217,1
1259,2.421889866181021,0.5411364128894536,-0.21936983320910267,1.7997897888410024,0.7255144079091217,2
1260,-0.44040889168329217,0.016742339797452665,-0.20610076838521446,0.05933905030379492,0.31726177124867405,3
1261,0.38547355572060116,0.016742339797452665,-0.20610076838521446,0.05933905030379492,0.31726177124867405,3
1262,2.0984149281138613,0.016742339797452665,-0.20610076838521446,0.05933905030379492,0.31726177124867405,2
1263,-0.45765355576820127,0.23324948443221136,-0.1862390708838788,-0.6493774233321471,-0.6488322544363545,0
1264,-0.09737703865685277,0.23324948443221136,-0.1862390708838788,-0.6493774233321471,-0.6488322544363545,0
1265,0.6498631449814997,0.23324948443221136,-0.1862390708838788,-0.6493774233321471,-0.6488322544363545,0
1266,-0.43668508122732913,2.1635771687708725,-0.19606318235469747,-0.7036102315154278,-1.0009891089602518,4
1267,0.489740248487567,2.1635771687708725,-0.19606318235469747,-0.7036102315154278,-1.0009891089602518,4
1268,2.411215006414759,2.1635771687708725,-0.19606318235469747,-0.7036102315154278,-1.0009891089602518,2
1272,-0.36177044036766776,0.9165746944553212,-0.19389357128521276,-0.4339998610214642,0.7504458666364772,3
1273,2.587350192558085,0.9165746944553212,-0.19389357128521276,-0.4339998610214642,0.7504458666364772,2
1274,-0.4703337641905541,-0.5079327289397588,0.048116236792793816,-0.6511738547580929,-0.645715822095435,0
1275,-0.4524228744827328,-0.5079327289397588,0.048116236792793816,-0.6511738547580929,-0.645715822095435,0
1276,-0.4152743624961404,-0.5079327289397588,0.048116236792793816,-0.6511738547580929,-0.645715822095435,0
1277,-0.4706536287385503,-0.5145080270376866,-0.13270099699642832,-0.5704800971926386,-0.3777026407763625,0
1278,-0.46137908182662674,-0.5145080270376866,-0.13270099699642832,-0.5704800971926386,-0.3777026407763625,0
1279,-0.4421429845278223,-0.5145080270376866,-0.13270099699642832,-0.5704800971926386,-0.3777026407763625,0
1280,-0.4602841462106016,-0.38620541543453174,-0.16019456292572015,-0.12481944695599327,0.5073641440447604,3
1281,-0.1710335710440618,-0.38620541543453174,-0.16019456292572015,-0.12481944695599327,0.5073641440447604,3
1282,0.42889354781987254,-0.38620541543453174,-0.16019456292572015,-0.12481944695599327,0.5073641440447604,3
1283,-0.4452630935395041,-0.21471377316250936,-0.1574426372979751,-0.1839074752093975,-0.2374631854349874,0
1284,0.249555903746668,-0.21471377316250936,-0.1574426372979751,-0.1839074752093975,-0.2374631854349874,0
1285,1.690661972192062,-0.21471377316250936,-0.1574426372979751,-0.1839074752093975,-0.2374631854349874,2
1292,-0.40103867450784647,1.8127260061609312,-0.07556566269182544,1.749344052312418,1.0215754802964692,1
1293,1.4878396366330806,1.8127260061609312,-0.07556566269182544,1.749344052312418,1.0215754802964692,2
1294,5.405513170851299,1.8127260061609312,-0.07556566269182544,1.749344052312418,1.0215754802964692,2
1295,-0.4684046645327939,-0.4999524526157781,-0.19276319596623678,-0.5678097261540707,-0.6020857693225627,0
1296,-0.39840808406544614,-0.4999524526157781,-0.19276319596623678,-0.5678097261540707,-0.6020857693225627,0
1297,-0.2532299912442806,-0.4999524526157781,-0.19276319596623678,-0.5678097261540707,-0.6020857693225627,0
1298,-0.4708486355517804,-0.5289793027660319,-0.16287920430828803,-0.3628223347934522,0.38270685040798247,3
1299,-0.46683927259706987,-0.5289793027660319,-0.16287920430828803,-0.3628223347934522,0.38270685040798247,3
1300,-0.45852355683915164,-0.5289793027660319,-0.16287920430828803,-0.3628223347934522,0.38270685040798247,3
1301,-0.4664221905762023,-0.36650762070526943,-0.1374696149546191,2.5729350328074845,0.9997604539100329,1
1302,-0.34289881328088284,-0.36650762070526943,-0.1374696149546191,2.5729350328074845,0.9997604539100329,1
1303,-0.08670217889059059,-0.36650762070526943,-0.1374696149546191,2.5729350328074845,0.9997604539100329,1
1304,-0.4479318084810696,-0.21861961263093654,-0.08117105199003737,-0.3188340409581324,-0.5615721488906099,0
1305,0.17483188538283276,-0.21861961263093654,-0.08117105199003737,-0.3188340409581324,-0.5615721488906099,0
1306,1.466489917100556,-0.21861961263093654,-0.08117105199003737,-0.3188340409581324,-0.5615721488906099,0
1307,-0.3753046375713216,0.7103519904352701,-0.2105904625633982,-0.5507193515072356,-0.13150448584372626,0
1308,2.2083926708557775,0.7103519904352701,-0.2105904625633982,-0.5507193515072356,-0.13150448584372626,2
1309,-0.41686034166141367,2.5392121472883877,-0.15479775478755733,-0.5411060157683908,-0.5117092314358987,4
1310,1.0448329563332002,2.5392121472883877,-0.15479775478755733,-0.5411060157683908,-0.5117092314358987,4
1311,4.0764931299516585,2.5392121472883877,-0.15479775478755733,-0.5411060157683908,-0.5117092314358987,2
1312,-0.46947596295933663,-0.429282047845315,-0.20365712693537197,-0.70016302526564,-0.6519486867772739,0
1313,-0.42840444000864286,-0.429282047845315,-0.20365712693537197,-0.70016302526564,-0.6519486867772739,0
1314,-0.34321905907387074,-0.429282047845315,-0.20365712693537197,-0.70016302526564,-0.6519486867772739,0
1318,-0.37835459750453937,0.8033334494354539,-0.16411539939467895,0.7290195545759433,0.7847266223865911,3
1319,2.12299379272568,0.8033334494354539,-0.16411539939467895,0.7290195545759433,0.7847266223865911,2
1320,-0.4662887548291241,-0.49368624972758196,-0.20323812959040521,0.6286136035257871,0.9498975364553219,3
1321,-0.3391626123626911,-0.49368624972758196,-0.20323812959040521,0.6286136035257871,0.9498975364553219,3
1322,-0.0754935761360153,-0.49368624972758196,-0.20323812959040521,0.6286136035257871,0.9498975364553219,3
1323,-0.4549085918283053,2.8488974478749776,-0.14836232257384194,-0.6903069285232891,-0.972941217891977,4
1324,-0.020518048339765095,2.8488974478749776,-0.14836232257384194,-0.6903069285232891,-0.972941217891977,4
1325,0.8804401159327627,2.8488974478749776,-0.14836232257384194,-0.6903069285232891,-0.972941217891977,4
1326,-0.4368757037231552,-0.37547138178748724,-0.21073787622783174,1.8770363401566688,1.0402740743419856,1
1327,0.4844028186044359,-0.37547138178748724,-0.21073787622783174,1.8770363401566688,1.0402740743419856,1
1328,2.3952027167653656,-0.37547138178748724,-0.21073787622783174,1.8770363401566688,1.0402740743419856,2
1329,-0.4687668472748635,-0.5050384737940897,-0.19098077514399875,-0.5047889696438663,-0.06917583902533732,0
1330,-0.40854920084339524,-0.5050384737940897,-0.19098077514399875,-0.5047889696438663,-0.06917583902533732,0
1331,-0.28365334157812777,-0.5050384737940897,-0.19098077514399875,-0.5047889696438663,-0.06917583902533732,0
1335,-0.3772108625295827,1.2822905266969027,-0.1503484311564799,1.4170527907131587,0.8595209985686578,1
1336,2.1550183720244664,1.2822905266969027,-0.1503484311564799,1.4170527907131587,0.8595209985686578,2
1340,-0.47006117402152275,-0.4652213908677493,-0.2163787426735007,-0.34631458655503194,-0.17825097095751796,0
1341,-0.4447903497498553,-0.4652213908677493,-0.2163787426735007,-0.34631458655503194,-0.17825097095751796,0
1342,-0.39237678829750805,-0.4652213908677493,-0.2163787426735007,-0.34631458655503194,-0.17825097095751796,0
1343,-0.41697795574133834,1.3595643291298147,-0.05239725037751139,1.5293054787344165,0.8221238104776245,1
1344,1.0415397620953084,1.3595643291298147,-0.05239725037751139,1.5293054787344165,0.8221238104776245,1
1345,4.066613547237983,1.3595643291298147,-0.05239725037751139,1.5293054787344165,0.8221238104776245,2
1346,-0.46199974867303656,-0.4254324075059299,-0.18885765137118188,-0.4888152956131596,0.2144195039983324,3
1347,-0.2190704399922416,-0.4254324075059299,-0.18885765137118188,-0.4888152956131596,0.2144195039983324,3
1348,0.2847829409753332,-0.4254324075059299,-0.18885765137118188,-0.4888152956131596,0.2144195039983324,3
1349,-0.468252166536133,0.39159053050837817,-0.1336741718516722,-0.6134487948132324,-0.7049280365729045,0
1350,-0.3941381401589413,0.39159053050837817,-0.1336741718516722,-0.6134487948132324,-0.7049280365729045,0
1354,-0.46470658811376736,-0.1507872638771004,-0.18825148148963147,-0.6728281362708441,-0.5397571225041738,0
1355,-0.2948619443327031,-0.1507872638771004,-0.18825148148963147,-0.6728281362708441,-0.5397571225041738,0
1356,0.0574084279539488,-0.1507872638771004,-0.18825148148963147,-0.6728281362708441,-0.5397571225041738,0
1360,-0.47029754591634715,-0.45684772064047374,-0.062374280587369,-0.6928801951604546,-0.6768801455046295,0
1361,-0.45140876280493786,-0.45684772064047374,-0.062374280587369,-0.6928801951604546,-0.6768801455046295,0
1362,-0.41223202746275567,-0.45684772064047374,-0.062374280587369,-0.6928801951604546,-0.6768801455046295,0
1363,-0.4699906436980671,-0.4731173684981668,-0.1771110455131655,-0.6935599259702719,-0.6831130101864683,0
1364,-0.44281550069309683,-0.4731173684981668,-0.1771110455131655,-0.6935599259702719,-0.6831130101864683,0
1365,-0.38645224112723253,-0.4731173684981668,-0.1771110455131655,-0.6935599259702719,-0.6831130101864683,0
1366,-0.4704462314630915,-0.4850877829841379,-0.18629412162993286,-0.36112300776890893,0.32037820358959357,3
1367,-0.45557195811378015,-0.4850877829841379,-0.18629412162993286,-0.36112300776890893,0.32037820358959357,3
1368,-0.42472161338928244,-0.4850877829841379,-0.18629412162993286,-0.36112300776890893,0.32037820358959357,3
1369,-0.44145064362298186,-0.2375025199890881,-0.173097234450871,0.2684048265233172,0.7379801372727994,3
1370,0.35630450140928976,-0.2375025199890881,-0.173097234450871,0.2684048265233172,0.7379801372727994,3
1371,2.0109077651799274,-0.2375025199890881,-0.173097234450871,0.2684048265233172,0.7379801372727994,2
1378,-0.4686334115277852,-0.5084104215366168,-0.21943650577932367,-0.24493759149085115,-0.07852513604809556,0
1379,-0.4048129999252035,-0.5084104215366168,-0.21943650577932367,-0.24493759149085115,-0.07852513604809556,0
1380,-0.27244473882355247,-0.5084104215366168,-0.21943650577932367,-0.24493759149085115,-0.07852513604809556,0
1384,-0.4542985998416617,-0.24219514726410493,-0.16429645518170105,-0.5958243459586838,-0.24369605011682638,0
1385,-0.00343827271374561,-0.24219514726410493,-0.16429645518170105,-0.5958243459586838,-0.24369605011682638,0
1386,0.9316794428108212,-0.24219514726410493,-0.16429645518170105,-0.5958243459586838,-0.24369605011682638,0
1387,-0.4630862968992454,-0.41691823945604906,-0.17750618753484218,0.09419953040728238,0.5946242495905047,3
1388,-0.2494937903260888,-0.41691823945604906,-0.17750618753484218,0.09419953040728238,0.5946242495905047,3
1389,0.19351288997379157,-0.41691823945604906,-0.17750618753484218,0.09419953040728238,0.5946242495905047,3
1390,-0.4680424817907243,-0.2093467563389871,0.03205120574431734,-0.6496201843356533,-0.8358181948915213,0
1391,-0.3882669672874971,-0.2093467563389871,0.03205120574431734,-0.6496201843356533,-0.8358181948915213,0
1392,-0.22280664091043334,-0.2093467563389871,0.03205120574431734,-0.6496201843356533,-0.8358181948915213,0
1393,-0.4631816081471585,-0.25818379947658743,-0.15633122390263998,0.1789231206309392,0.22376880102109065,3
1394,-0.2521625052676543,-0.25818379947658743,-0.15633122390263998,0.1789231206309392,0.22376880102109065,3
1395,0.18550674514909493,-0.25818379947658743,-0.15633122390263998,0.1789231206309392,0.22376880102109065,3
1396,-0.38369202738767044,7.161337614921884,-0.13431031380607428,-0.5200343606640544,-0.2094152943667124,4
1397,1.9735457559980096,7.161337614921884,-0.13431031380607428,-0.5200343606640544,-0.2094152943667124,4
1398,-0.4675087388024112,-0.39089804270954853,-0.17732207337303926,4.178653414398762,0.9872947245463554,1
1399,-0.37332216361473003,-0.39089804270954853,-0.17732207337303926,4.178653414398762,0.9872947245463554,1
1400,-0.1779722298921322,-0.39089804270954853,-0.17732207337303926,4.178653414398762,0.9872947245463554,1
1401,-0.4452630935395041,1.939595539973512,-0.188916983841929,-0.40185830415724594,-0.23434675309406802,4
1402,0.249555903746668,1.939595539973512,-0.188916983841929,-0.40185830415724594,-0.23434675309406802,4
1403,-0.4079010843575865,0.6922558708837082,-0.16059888007173911,-0.5028468816158168,-0.4711956110039459,0
1404,1.2956921608403613,0.6922558708837082,-0.16059888007173911,-0.5028468816158168,-0.4711956110039459,0
1405,4.829070743473142,0.6922558708837082,-0.16059888007173911,-0.5028468816158168,-0.4711956110039459,2
1406,-0.4693787454864653,-0.5206056325387564,-0.2196768940370929,2.6261967969767404,1.1742806650015223,1
1407,-0.425682350768246,-0.5206056325387564,-0.2196768940370929,2.6261967969767404,1.1742806650015223,1
1408,-0.3350527913526801,-0.5206056325387564,-0.2196768940370929,2.6261967969767404,1.1742806650015223,1
1409,-0.4357319687481986,-0.28091634717412406,0.02959716582022019,1.8968456380427732,0.825240242818544,1
1410,0.5164273979032225,-0.28091634717412406,0.02959716582022019,1.8968456380427732,0.825240242818544,1
1411,2.491276454661725,-0.28091634717412406,0.02959716582022019,1.8968456380427732,0.825240242818544,2
1412,-0.39093568222906266,1.1336157308159802,-0.09950784382567655,0.9970277024467661,0.7597951636592356,3
1413,1.7707234204390283,1.1336157308159802,-0.09950784382567655,0.9970277024467661,0.7597951636592356,2
1414,6.254164522269143,1.1336157308159802,-0.09950784382567655,0.9970277024467661,0.7597951636592356,2
1415,-0.4688905612746546,-0.4515650025105147,-0.06222931362276006,-0.47871643786730256,-0.2561617794805041,0
1416,-0.41201319283754734,-0.4515650025105147,-0.06222931362276006,-0.47871643786730256,-0.2561617794805041,0
1417,-0.294045317560584,-0.4515650025105147,-0.06222931362276006,-0.47871643786730256,-0.2561617794805041,0
1418,-0.44659745101028686,-0.21774852613078371,-0.1451394072298569,-0.5333376636561931,0.1178101014298295,3
1419,0.21219389456475038,-0.21774852613078371,-0.1451394072298569,-0.5333376636561931,0.1178101014298295,3
1420,1.578575944646309,-0.21774852613078371,-0.1451394072298569,-0.5333376636561931,0.1178101014298295,2
1421,-0.44964741094350463,2.9705404626866416,-0.019660406724051883,1.1946837115014979,0.5167134410675186,4
1422,0.12679501643465296,2.9705404626866416,-0.019660406724051883,1.1946837115014979,0.5167134410675186,4
1423,1.3223793102560168,2.9705404626866416,-0.019660406724051883,1.1946837115014979,0.5167134410675186,4
1424,-0.45040990092680905,0.008396769134698176,-0.21758680071190847,-0.24221866825158195,-0.2655110765032625,0
1425,0.1054452969021286,0.008396769134698176,-0.21758680071190847,-0.24221866825158195,-0.2655110765032625,0
1426,1.2583301516584438,0.008396769134698176,-0.21758680071190847,-0.24221866825158195,-0.2655110765032625,0
1427,-0.4639822226296281,0.958414946027178,-0.16610640137696614,-0.6293253644425366,-0.7142773335956628,0
1428,-0.27457971077680493,0.958414946027178,-0.16610640137696614,-0.6293253644425366,-0.7142773335956628,0
1429,0.11825512862164321,0.958414946027178,-0.16610640137696614,-0.6293253644425366,-0.7142773335956628,0
1430,-0.4679471705428112,-0.3475966137825968,-0.20111867586732532,-0.6653510973628538,-0.9043797063917491,0
1431,-0.38559825234593154,-0.3475966137825968,-0.20111867586732532,-0.6653510973628538,-0.9043797063917491,0
1432,-0.21480049608573673,-0.3475966137825968,-0.20111867586732532,-0.6653510973628538,-0.9043797063917491,0
1433,-0.4660735420313364,-0.06485879557170234,-0.16588619839275004,-0.6523391075749225,-0.7018116042319851,0
1434,-0.3331366540246361,-0.06485879557170234,-0.16588619839275004,-0.6523391075749225,-0.7018116042319851,0
1435,-0.05741570112185031,-0.06485879557170234,-0.16588619839275004,-0.6523391075749225,-0.7018116042319851,0
1436,-0.47093193758245644,-0.5274057271528526,-0.11335677650800048,-0.6447164120648284,-0.5615721488906099,0
1437,-0.46917172945599817,-0.5274057271528526,-0.11335677650800048,-0.6447164120648284,-0.5615721488906099,0
1438,-0.4655209274159365,-0.5274057271528526,-0.11335677650800048,-0.6447164120648284,-0.5615721488906099,0
1442,-0.4256962662104413,0.9253979577149338,0.09848216435762021,0.9660513983993775,1.1150684505240525,3
1443,0.7974270689604248,0.9253979577149338,0.09848216435762021,0.9660513983993775,1.1150684505240525,1
1444,3.3342754678333324,0.9253979577149338,0.09848216435762021,0.9660513983993775,1.1150684505240525,2
1445,-0.4138103817281959,-0.4115793221970479,-0.07603420570824078,0.8305907584429291,-0.122155188820968,3
1446,1.1302318344632976,-0.4115793221970479,-0.07603420570824078,0.8305907584429291,-0.122155188820968,3
1447,4.332689764341951,-0.4115793221970479,-0.07603420570824078,0.8305907584429291,-0.122155188820968,2
1448,-0.4513630134059396,-0.37386970660978686,0.11245954878073687,-0.4009843645446237,0.2549331244302851,3
1449,0.07875814748647315,-0.37386970660978686,0.11245954878073687,-0.4009843645446237,0.2549331244302851,3
1450,1.1782687034114774,-0.37386970660978686,0.11245954878073687,-0.4009843645446237,0.2549331244302851,3
1451,-0.4690146565194374,-0.38508143285368934,-0.18895613103912298,-0.7075429597722279,-0.7579073863685352,0
1452,-0.4154878596914657,-0.38508143285368934,-0.18895613103912298,-0.7075429597722279,-0.7579073863685352,0
1453,-0.304469318122339,-0.38508143285368934,-0.18895613103912298,-0.7075429597722279,-0.7579073863685352,0
1457,-0.47082900143471035,-0.5259726493622786,-0.043546313761936684,-0.25338567441286625,0.5977406819314243,3
1458,-0.46628951731910734,-0.5259726493622786,-0.043546313761936684,-0.25338567441286625,0.5977406819314243,3
1459,-0.4568742910052641,-0.5259726493622786,-0.043546313761936684,-0.25338567441286625,0.5977406819314243,3
1460,-0.44697869600193907,0.08080934690546691,-0.009540856249409998,-0.5401349717543661,-0.5335242578223348,0
1461,0.2015190347984882,0.08080934690546691,-0.009540856249409998,-0.5401349717543661,-0.5335242578223348,0
1462,1.5465513653475225,0.08080934690546691,-0.009540856249409998,-0.5401349717543661,-0.5335242578223348,0
1463,-0.4653737668491587,-0.45271708465587807,-0.1947168857761985,0.42731617941846267,0.9717125628417581,3
1464,-0.31354294892366186,-0.45271708465587807,-0.1947168857761985,0.42731617941846267,0.9717125628417581,3
1465,0.0013654141810723697,-0.45271708465587807,-0.1947168857761985,0.42731617941846267,0.9717125628417581,3
1466,-0.4708661728213964,-0.5130468496825915,-0.07094935179771744,5.7632515886850015,1.3363351467293332,1
1467,-0.4673303161463179,-0.5130468496825915,-0.07094935179771744,5.7632515886850015,1.3363351467293332,1
1468,-0.4599966874868958,-0.5130468496825915,-0.07094935179771744,5.7632515886850015,1.3363351467293332,1
1469,-0.46592066278968386,-0.47837198706360484,-0.20351644169545613,0.30219715821137744,0.8345895398413022,3
1470,-0.32885603525836493,-0.47837198706360484,-0.20351644169545613,0.30219715821137744,0.8345895398413022,3
1471,-0.04457384482303691,-0.47837198706360484,-0.20351644169545613,0.30219715821137744,0.8345895398413022,3
1475,-0.36215168535931996,0.510816982771231,-0.17112152434248773,-0.5432908647999465,-0.1689016739347596,0
1476,2.576675332791823,0.510816982771231,-0.17112152434248773,-0.5432908647999465,-0.1689016739347596,2
1477,-0.4670321825628459,-0.4449897044125869,-0.16498581285728867,-0.5134312613686863,-0.5771543105952072,0
1478,-0.3599785889069023,-0.4449897044125869,-0.16498581285728867,-0.5134312613686863,-0.5771543105952072,0
1479,-0.13794150576864905,-0.4449897044125869,-0.16498581285728867,-0.5134312613686863,-0.5771543105952072,0
1480,-0.46405847162795855,0.28149643671486946,-0.19153556432923205,-0.7061349459518921,-0.7797224127549712,0
1481,-0.27671468273005734,0.28149643671486946,-0.19153556432923205,-0.7061349459518921,-0.7797224127549712,0
1482,0.1118502127618859,0.28149643671486946,-0.19153556432923205,-0.7061349459518921,-0.7797224127549712,0
1483,-0.47022301252047916,-0.5163625982960764,0.8412720940652656,-0.2270703816327963,-0.3496547497080875,0
